"﻿""corpus""",preloaded/ske_parlamint21_es
,total,2,6.110
,comment,1,6.980
,abandon,1,5.560
,ensure,1,5.220
,flexibility,1,9.410
,security,1,5.210
,contrary,1,10.910
,displacement,1,9.870
,user,1,10.350
,time,1,6.120
,action,1,5.430
,people,1,5.300
,adjust,1,11.540
,legality,1,11.410
,move,1,11.000
,meet,1,7.380
,act,1,6.380
,work,1,6.220
,privilege,1,11.090
,conflict,1,8.000
,opposition,1,6.610
,only,1,6.620
,view,1,6.230
,trend,1,9.710
,give-up,1,6.520
,final,1,13.000
,opt,1,7.040
,agent,1,11.670
,autient,1,13.990
